	act	scene	speaking	text	first musician	second musician	servant	lady montague	montague	benvolio	first servant	page	chorus	juliet	balthasar	third musician	capulet	third watch	friar lawrence	peter	sampson	first watch	tybalt	first citizen	second watch	friar john	mercutio	romeo	lady capulet	paris	nurse	prince	apothecary	gregory	second servant	capulet’s cousin	abram
228	1	5	nurse	the son and heir of old tiberio	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
229	1	5	juliet	what he that now be go out of door	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
230	1	5	nurse	marry that i think be young petruchio	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
231	1	5	juliet	what he that follow here that would not dance	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
232	1	5	nurse	i know not	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
233	1	5	juliet	go ask his name if he be marry my grave be like to be my wedding bed	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
234	1	5	nurse	his name be romeo and a montague the only son of your great enemy	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
235	1	5	juliet	my only love spring from my only hate too early see unknown and know too late prodigious birth of love it be to i that i must love a loathe enemy	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
236	1	5	nurse	what this what this	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
237	1	5	juliet	a rhyme i learn d even nowof one i danc d withal	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
238	1	5	nurse	anon anon come let s away the stranger all be go	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
239	2	5	chorus	now old desire doth in his deathbed lie and young affection gape to be his heir that fair for which love groan d for and would die with tender juliet match d be now not fair now romeo be belov d and love again alike bewitch by the charm of looks but to his foe suppos d he must complain and she steal love s sweet bait from fearful hook be hold a foe he may not have accessto breathe such vow as lover use to swear and she as much in love she mean much lessto meet her new beloved anywhere but passion lend they power time mean to meet temper extremity with extreme sweet	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
240	2	6	romeo	can i go forward when my heart be here turn back dull earth and find thy centre out	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
241	2	6	benvolio	romeo my cousin romeo romeo	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0
242	2	6	mercutio	he be wise and on my life hath stol n he home to bed	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0
243	2	6	benvolio	he run this way and leap d this orchard wall call good mercutio	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0
244	2	6	mercutio	nay i ll conjure too romeo humour madman passion lover appear thou in the likeness of a sigh speak but one rhyme and i be satisfied cry but ah i pronounce but love and dove speak to my gossip venus one fair word one nickname for her purblind son and heir young abraham cupid he that shoot so trimwhen king cophetua lov d the beggar maid he heareth not he stirreth not he moveth not the ape be dead and i must conjure he i conjure thee by rosaline s bright eye by her high forehead and her scarlet lip by her fine foot straight leg and quivering thigh and the demesne that there adjacent lie that in thy likeness thou appear to we	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0
245	2	6	benvolio	an if he hear thee thou wilt anger he	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0
246	2	6	mercutio	this can not anger he twould anger himto raise a spirit in his mistress circle of some strange nature let it there standtill she have lay it and conjur d it down that be some spite my invocationis fair and honest and in his mistress name i conjure only but to raise up he	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0
247	2	6	benvolio	come he hath hide himself among these treesto be consort with the humorous night blind be his love and good befit the dark	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0
248	2	6	mercutio	if love be blind love can not hit the mark now will he sit under a medlar tree and wish his mistress be that kind of fruitas maid call medlar when they laugh alone o romeo that she be o that she werean open arse and thou a poperin pear romeo good night i ll to my truckle bed this field bed be too cold for i to sleep come shall we go	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0
249	2	6	benvolio	go then for tis in vainto seek he here that mean not to be find	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0
250	2	7	romeo	he jest at scar that never feel a wound juliet appear above at a window but soft what light through yonder window breaks it be the east and juliet be the sun arise fair sun and kill the envious moon who be already sick and pale with grief that thou her maid art far more fair than she be not her maid since she be envious her vestal livery be but sick and green and none but fool do wear it cast it off it be my lady o it be my love o that she know she were she speak yet she say nothing what of that her eye discourse i will answer it i be too bold tis not to i she speak two of the fair star in all the heaven have some business do entreat her eyesto twinkle in their sphere till they return what if her eye be there they in her head the brightness of her cheek would shame those star as daylight doth a lamp her eye in heavenwould through the airy region stream so brightthat bird would sing and think it be not night see how she lean her cheek upon her hand o that i be a glove upon that hand that i might touch that cheek	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
251	2	7	juliet	ay i	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
252	2	7	romeo	she speak o speak again bright angel for thou artas glorious to this night be o er my head as be a winged messenger of heavenunto the white upturned wonder eyesof mortal that fall back to gaze on himwhen he bestride the lazy puff cloudsand sail upon the bosom of the air	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
253	2	7	juliet	o romeo romeo wherefore art thou romeo deny thy father and refuse thy name or if thou wilt not be but swear my love and i ll no long be a capulet	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
254	2	7	juliet	tis but thy name that be my enemy thou art thyself though not a montague what montague it be nor hand nor foot nor arm nor face nor any other partbelonging to a man o be some other name what in a name that which we call a roseby any other name would smell as sweet so romeo would be he not romeo call d retain that dear perfection which he oweswithout that title romeo doff thy name and for thy name which be no part of thee take all myself	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
255	2	7	romeo	i take thee at thy word call i but love and i ll be new baptis d henceforth i never will be romeo	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
256	2	7	juliet	what man art thou that thus bescreen d in nightso stumbl on my counsel	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
257	2	7	romeo	by a namei know not how to tell thee who i be my name dear saint be hateful to myself because it be an enemy to thee have i it write i would tear the word	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
258	2	7	juliet	my ear have yet not drunk a hundred wordsof thy tongue s utterance yet i know the sound art thou not romeo and a montague	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
259	2	7	romeo	neither fair maid if either thee dislike	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
260	2	7	juliet	how cam st thou hither tell i and wherefore the orchard wall be high and hard to climb and the place death consider who thou art if any of my kinsman find thee here	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
261	2	7	romeo	with love s light wing do i o erperch these wall for stony limit can not hold love out and what love can do that dare love attempt therefore thy kinsman be no stop to i	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
262	2	7	juliet	if they do see thee they will murder thee	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
263	2	7	romeo	alack there lie more peril in thine eyethan twenty of their sword look thou but sweet and i be proof against their enmity	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
264	2	7	juliet	i would not for the world they see thee here	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
265	2	7	romeo	i have night s cloak to hide i from their eye and but thou love i let they find i here my life be well end by their hatethan death prorogue want of thy love	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
266	2	7	juliet	by whose direction found st thou out this place	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
267	2	7	romeo	by love that first do prompt i to enquire he lend i counsel and i lend he eye i be no pilot yet wert thou as faras that vast shore wash d with the farth sea i should adventure for such merchandise	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
268	2	7	juliet	thou knowest the mask of night be on my face else would a maiden blush bepaint my cheekfor that which thou hast hear i speak tonight fain would i dwell on form fain fain denywhat i have speak but farewell compliment dost thou love i i know thou wilt say ay and i will take thy word yet if thou swear st thou mayst prove false at lover perjury they say jove laugh o gentle romeo if thou dost love pronounce it faithfully or if thou thinkest i be too quickly win i ll frown and be perverse and say thee nay so thou wilt woo but else not for the world in truth fair montague i be too fond and therefore thou mayst think my haviour light but trust i gentleman i ll prove more truethan those that have more cunning to be strange i should have be more strange i must confess but that thou overheard st ere i be ware my true love passion therefore pardon i and not impute this yield to light love which the dark night hath so discover	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
269	2	7	romeo	lady by yonder bless moon i vow that tip with silver all these fruit tree top	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
270	2	7	juliet	o swear not by the moon th inconstant moon that monthly change in her circle orb lest that thy love prove likewise variable	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
271	2	7	romeo	what shall i swear by	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
272	2	7	juliet	do not swear at all or if thou wilt swear by thy gracious self which be the god of my idolatry and i ll believe thee	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
273	2	7	romeo	if my heart s dear love	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
274	2	7	juliet	well do not swear although i joy in thee i have no joy of this contract tonight it be too rash too unadvis d too sudden too like the lightning which doth cease to beere one can say it lighten sweet good night this bud of love by summer s ripen breath may prove a beauteous flower when next we meet good night good night as sweet repose and restcome to thy heart as that within my breast	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
275	2	7	romeo	o wilt thou leave i so unsatisfied	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
276	2	7	juliet	what satisfaction canst thou have tonight	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
277	2	7	romeo	th exchange of thy love s faithful vow for mine	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
278	2	7	juliet	i give thee mine before thou didst request it and yet i would it be to give again	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
279	2	7	romeo	would st thou withdraw it for what purpose love	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
280	2	7	juliet	but to be frank and give it thee again and yet i wish but for the thing i have my bounty be as boundless as the sea my love as deep the more i give to thee the more i have for both be infinite i hear some noise within dear love adieu anon good nurse sweet montague be true stay but a little i will come again	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
281	2	7	romeo	o bless bless night i be afeard be in night all this be but a dream too flattering sweet to be substantial	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
282	2	7	juliet	three word dear romeo and good night indeed if that thy bent of love be honourable thy purpose marriage send i word tomorrow by one that i ll procure to come to thee where and what time thou wilt perform the rite and all my fortune at thy foot i ll layand follow thee my lord throughout the world	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
283	2	7	juliet	i come anon but if thou mean not well i do beseech thee	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0
284	2	7	juliet	by and by i come to cease thy strife and leave i to my grief tomorrow will i send	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0
285	2	7	romeo	so thrive my soul	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0
286	2	7	juliet	a thousand time good night	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0
287	2	7	romeo	a thousand time the bad to want thy light love go toward love as schoolboy from their book but love from love towards school with heavy look	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0
288	2	7	juliet	hist romeo hist o for a falconer s voiceto lure this tassel gentle back again bondage be hoarse and may not speak aloud else would i tear the cave where echo lie and make her airy tongue more hoarse than minewith repetition of my romeo s name	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
289	2	7	romeo	it be my soul that call upon my name how silver sweet sound lover tongue by night like soft music to attend ear	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0
290	2	7	juliet	romeo	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0
291	2	7	romeo	my nyas	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0
292	2	7	juliet	what o clock tomorrowshall i send to thee	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0
293	2	7	romeo	by the hour of nine	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0
294	2	7	juliet	i will not fail tis twenty year till then i have forget why i do call thee back	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0
295	2	7	romeo	let i stand here till thou remember it	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0
296	2	7	juliet	i shall forget to have thee still stand there remember how i love thy company	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0
297	2	7	romeo	and i ll still stay to have thee still forget forget any other home but this	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0
298	2	7	juliet	tis almost morning i would have thee go and yet no far than a wanton s bird that let it hop a little from her hand like a poor prisoner in his twisted gyve and with a silk thread pluck it back again so loving jealous of his liberty	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0
299	2	7	romeo	i would i be thy bird	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0
300	2	7	juliet	sweet so would i yet i should kill thee with much cherish good night good night parting be such sweet sorrowthat i shall say good night till it be morrow	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0
301	2	7	romeo	sleep dwell upon thine eye peace in thy breast would i be sleep and peace so sweet to rest the grey ey d morn smile on the frowning night chequer the eastern cloud with streak of light and darkness fleckle like a drunkard reelsfrom forth day s pathway make by titan s wheelshence will i to my ghostly sire s cell his help to crave and my dear hap to tell	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0
302	2	8	friar lawrence	now ere the sun advance his burn eye the day to cheer and night s dank dew to dry i must upfill this osier cage of ourswith baleful weed and precious juice flower the earth that nature s mother be she tomb what be she bury grave that be her womb and from her womb child of diver kindwe suck on her natural bosom find many for many virtue excellent none but for some and yet all different o mickle be the powerful grace that liesin plant herb stone and their true quality for naught so vile that on the earth doth livebut to the earth some special good doth give nor aught so good but strain d from that fair use revolts from true birth stumble on abuse virtue itself turn vice be misapply and vice sometime s by action dignified	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
303	2	8	friar lawrence	within the infant rind of this weak flowerpoison hath residence and medicine power for this be smell with that part cheer each part being taste slay all sense with the heart two such oppose king encamp they stillin man as well as herbs grace and rude will and where the worse be predominant full soon the canker death eat up that plant	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0
304	2	8	romeo	good morrow father	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0
305	2	8	friar lawrence	benedicite what early tongue so sweet saluteth me young son it argue a distemper d headso soon to bid good morrow to thy bed care keep his watch in every old man s eye and where care lodge sleep will never lie but where unbruised youth with unstuff d braindoth couch his limb there golden sleep doth reign therefore thy earliness doth i assurethou art uprous d with some distemperature or if not so then here i hit it right our romeo hath not be in bed tonight	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0
306	2	8	romeo	that last be true the sweet rest be mine	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0
307	2	8	friar lawrence	god pardon sin wast thou with rosaline	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0
308	2	8	romeo	with rosaline my ghostly father no i have forget that name and that name s woe	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0
309	2	8	friar lawrence	that my good son but where hast thou be then	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0
310	2	8	romeo	i ll tell thee ere thou ask it i again i have be feast with mine enemy where on a sudden one hath wound methat by i wound both our remedieswithin thy help and holy physic lie i bear no hatred bless man for lo my intercession likewise stead my foe	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0
311	2	8	friar lawrence	be plain good son and homely in thy drift riddle confession find but riddle shrift	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0
312	2	8	romeo	then plainly know my heart s dear love be seton the fair daughter of rich capulet as mine on hers so hers be set on mine and all combin d save what thou must combineby holy marriage when and where and howwe meet we woo d and make exchange of vow i ll tell thee as we pass but this i pray that thou consent to marry we today	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0
313	2	8	friar lawrence	holy saint francis what a change be here is rosaline that thou didst love so dear so soon forsake young man s love then liesnot truly in their heart but in their eye jesu maria what a deal of brinehath wash d thy sallow cheek for rosaline how much salt water throw away in waste to season love that of it doth not taste the sun not yet thy sigh from heaven clear thy old groan yet ring in mine ancient ear lo here upon thy cheek the stain doth sitof an old tear that be not wash d off yet if ere thou wast thyself and these woe thine thou and these woe be all for rosaline and art thou chang d pronounce this sentence then woman may fall when there no strength in man	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0
314	2	8	romeo	thou chidd st i oft for love rosaline	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0
315	2	8	friar lawrence	for dote not for love pupil mine	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0
316	2	8	romeo	and bad st i bury love	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0
317	2	8	friar lawrence	not in a graveto lie one in another out to have	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0
318	2	8	romeo	i pray thee chide i not she i love nowdoth grace for grace and love for love allow the other do not so	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0
319	2	8	friar lawrence	o she know wellthy love do read by rote that could not spell but come young waverer come go with i in one respect i ll thy assistant be for this alliance may so happy prove to turn your household rancour to pure love	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0
320	2	8	romeo	o let we hence i stand on sudden haste	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0
321	2	8	friar lawrence	wisely and slow they stumble that run fast	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0
322	2	9	mercutio	where the devil should this romeo be come he not home tonight	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
323	2	9	benvolio	not to his father s i speak with his man	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
324	2	9	mercutio	why that same pale hard hearted wench that rosaline torment he sothat he will sure run mad	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
325	2	9	benvolio	tybalt the kinsman to old capulet hath send a letter to his father shouse	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
326	2	9	mercutio	a challenge on my life	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
327	2	9	benvolio	romeo will answer it	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
328	2	9	mercutio	any man that can write may answer a letter	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
329	2	9	benvolio	nay he will answer the letter s master how he dare be dare	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
330	2	9	mercutio	alas poor romeo he be already dead stab with a white wench s blackeye run through the ear with a love song the very pin of his heartcleft with the blind bow boy s butt shaft and be he a man to encountertybalt	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
331	2	9	benvolio	why what be tybalt	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
332	2	9	mercutio	more than prince of cat o he the courageous captain ofcompliment he fight as you sing prick song keep time distance and proportion he rest his minim rest one two and the third inyour bosom the very butcher of a silk button a duellist a duellist a gentleman of the very first house of the first and second cause ah the immortal passado the punto reverso the hay	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
333	2	9	benvolio	the what	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
334	2	9	mercutio	the pox of such antic lisping affect phantasy these new tunersof accent by jesu a very good blade a very tall man a very goodwhore why be not this a lamentable thing grandsire that we shouldbe thus afflict with these strange fly these fashion monger these pardon i s who stand so much on the new form that they cannotsit at ease on the old bench o their bone their bone	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
335	2	9	benvolio	here come romeo here come romeo	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0
336	2	9	mercutio	without his roe like a dry herring o flesh flesh how art thoufishifie now be he for the number that petrarch flow in laura tohis lady be but a kitchen wench marry she have a well love toberhyme she dido a dowdy cleopatra a gypsy helen and hero hildingsand harlot thisbe a grey eye or so but not to the purpose signiorromeo bonjour there a french salutation to your french slop yougave we the counterfeit fairly last night	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0
337	2	9	romeo	good morrow to you both what counterfeit do i give you	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0
338	2	9	mercutio	the slip sir the slip can you not conceive	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0
