	act	scene	speaking	text	first musician	second musician	servant	lady montague	montague	benvolio	first servant	page	chorus	juliet	balthasar	third musician	capulet	third watch	friar lawrence	peter	sampson	first watch	tybalt	first citizen	second watch	friar john	mercutio	romeo	lady capulet	paris	nurse	prince	apothecary	gregory	second servant	capulet’s cousin	abram
221	1	5	romeo	What is her mother?	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0
222	1	5	nurse	Marry, bachelor,Her mother is the lady of the house,And a good lady, and a wise and virtuous.I nurs’d her daughter that you talk’d withal.I tell you, he that can lay hold of herShall have the chinks.	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0
223	1	5	romeo	Is she a Capulet?O dear account! My life is my foe’s debt.	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0
224	1	5	benvolio	Away, be gone; the sport is at the best.	0	0	1	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0
225	1	5	romeo	Ay, so I fear; the more is my unrest.	0	0	1	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0
226	1	5	capulet	Nay, gentlemen, prepare not to be gone,We have a trifling foolish banquet towards.Is it e’en so? Why then, I thank you all;I thank you, honest gentlemen; good night.More torches here! Come on then, let’s to bed.Ah, sirrah, by my fay, it waxes late,I’ll to my rest.	0	0	1	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0
227	1	5	juliet	Come hither, Nurse. What is yond gentleman?	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
228	1	5	nurse	The son and heir of old Tiberio.	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
229	1	5	juliet	What’s he that now is going out of door?	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
230	1	5	nurse	Marry, that I think be young Petruchio.	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
231	1	5	juliet	What’s he that follows here, that would not dance?	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
232	1	5	nurse	I know not.	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
233	1	5	juliet	Go ask his name. If he be married,My grave is like to be my wedding bed.	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
234	1	5	nurse	His name is Romeo, and a Montague,The only son of your great enemy.	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
235	1	5	juliet	My only love sprung from my only hate!Too early seen unknown, and known too late!Prodigious birth of love it is to me,That I must love a loathed enemy.	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
236	1	5	nurse	What’s this? What’s this?	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
237	1	5	juliet	A rhyme I learn’d even nowOf one I danc’d withal.	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
238	1	5	nurse	Anon, anon!Come let’s away, the strangers all are gone.	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
239	2	5	chorus	Now old desire doth in his deathbed lie,And young affection gapes to be his heir;That fair for which love groan’d for and would die,With tender Juliet match’d, is now not fair.Now Romeo is belov’d, and loves again,Alike bewitched by the charm of looks;But to his foe suppos’d he must complain,And she steal love’s sweet bait from fearful hooks:Being held a foe, he may not have accessTo breathe such vows as lovers use to swear;And she as much in love, her means much lessTo meet her new beloved anywhere.But passion lends them power, time means, to meet,Tempering extremities with extreme sweet.	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
240	2	6	romeo	Can I go forward when my heart is here?Turn back, dull earth, and find thy centre out.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
241	2	6	benvolio	Romeo! My cousin Romeo! Romeo!	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0
242	2	6	mercutio	He is wise,And on my life hath stol’n him home to bed.	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0
243	2	6	benvolio	He ran this way, and leap’d this orchard wall:Call, good Mercutio.	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0
244	2	6	mercutio	Nay, I’ll conjure too.Romeo! Humours! Madman! Passion! Lover!Appear thou in the likeness of a sigh,Speak but one rhyme, and I am satisfied;Cry but ‘Ah me!’ Pronounce but Love and dove;Speak to my gossip Venus one fair word,One nickname for her purblind son and heir,Young Abraham Cupid, he that shot so trimWhen King Cophetua lov’d the beggar-maid.He heareth not, he stirreth not, he moveth not;The ape is dead, and I must conjure him.I conjure thee by Rosaline’s bright eyes,By her high forehead and her scarlet lip,By her fine foot, straight leg, and quivering thigh,And the demesnes that there adjacent lie,That in thy likeness thou appear to us.	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0
245	2	6	benvolio	An if he hear thee, thou wilt anger him.	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0
246	2	6	mercutio	This cannot anger him. ’Twould anger himTo raise a spirit in his mistress’ circle,Of some strange nature, letting it there standTill she had laid it, and conjur’d it down;That were some spite. My invocationIs fair and honest, and, in his mistress’ name,I conjure only but to raise up him.	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0
247	2	6	benvolio	Come, he hath hid himself among these treesTo be consorted with the humorous night.Blind is his love, and best befits the dark.	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0
248	2	6	mercutio	If love be blind, love cannot hit the mark.Now will he sit under a medlar tree,And wish his mistress were that kind of fruitAs maids call medlars when they laugh alone.O Romeo, that she were, O that she wereAn open-arse and thou a poperin pear!Romeo, good night. I’ll to my truckle-bed.This field-bed is too cold for me to sleep.Come, shall we go?	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0
249	2	6	benvolio	Go then; for ’tis in vainTo seek him here that means not to be found.	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0
250	2	7	romeo	He jests at scars that never felt a wound.Juliet appears above at a window.But soft, what light through yonder window breaks?It is the east, and Juliet is the sun!Arise fair sun and kill the envious moon,Who is already sick and pale with grief,That thou her maid art far more fair than she.Be not her maid since she is envious;Her vestal livery is but sick and green,And none but fools do wear it; cast it off.It is my lady, O it is my love!O, that she knew she were!She speaks, yet she says nothing. What of that?Her eye discourses, I will answer it.I am too bold, ’tis not to me she speaks.Two of the fairest stars in all the heaven,Having some business, do entreat her eyesTo twinkle in their spheres till they return.What if her eyes were there, they in her head?The brightness of her cheek would shame those stars,As daylight doth a lamp; her eyes in heavenWould through the airy region stream so brightThat birds would sing and think it were not night.See how she leans her cheek upon her hand.O that I were a glove upon that hand,That I might touch that cheek.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
251	2	7	juliet	Ay me.	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
252	2	7	romeo	She speaks.O speak again bright angel, for thou artAs glorious to this night, being o’er my head,As is a winged messenger of heavenUnto the white-upturned wondering eyesOf mortals that fall back to gaze on himWhen he bestrides the lazy-puffing cloudsAnd sails upon the bosom of the air.	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
253	2	7	juliet	O Romeo, Romeo, wherefore art thou Romeo?Deny thy father and refuse thy name.Or if thou wilt not, be but sworn my love,And I’ll no longer be a Capulet.	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
254	2	7	juliet	’Tis but thy name that is my enemy;Thou art thyself, though not a Montague.What’s Montague? It is nor hand nor foot,Nor arm, nor face, nor any other partBelonging to a man. O be some other name.What’s in a name? That which we call a roseBy any other name would smell as sweet;So Romeo would, were he not Romeo call’d,Retain that dear perfection which he owesWithout that title. Romeo, doff thy name,And for thy name, which is no part of thee,Take all myself.	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
255	2	7	romeo	I take thee at thy word.Call me but love, and I’ll be new baptis’d;Henceforth I never will be Romeo.	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
256	2	7	juliet	What man art thou that, thus bescreen’d in nightSo stumblest on my counsel?	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
257	2	7	romeo	By a nameI know not how to tell thee who I am:My name, dear saint, is hateful to myself,Because it is an enemy to thee.Had I it written, I would tear the word.	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
258	2	7	juliet	My ears have yet not drunk a hundred wordsOf thy tongue’s utterance, yet I know the sound.Art thou not Romeo, and a Montague?	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
259	2	7	romeo	Neither, fair maid, if either thee dislike.	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
260	2	7	juliet	How cam’st thou hither, tell me, and wherefore?The orchard walls are high and hard to climb,And the place death, considering who thou art,If any of my kinsmen find thee here.	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
261	2	7	romeo	With love’s light wings did I o’erperch these walls,For stony limits cannot hold love out,And what love can do, that dares love attempt:Therefore thy kinsmen are no stop to me.	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
262	2	7	juliet	If they do see thee, they will murder thee.	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
263	2	7	romeo	Alack, there lies more peril in thine eyeThan twenty of their swords. Look thou but sweet,And I am proof against their enmity.	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
264	2	7	juliet	I would not for the world they saw thee here.	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
265	2	7	romeo	I have night’s cloak to hide me from their eyes,And but thou love me, let them find me here.My life were better ended by their hateThan death prorogued, wanting of thy love.	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
266	2	7	juliet	By whose direction found’st thou out this place?	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
267	2	7	romeo	By love, that first did prompt me to enquire;He lent me counsel, and I lent him eyes.I am no pilot; yet wert thou as farAs that vast shore wash’d with the farthest sea,I should adventure for such merchandise.	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
268	2	7	juliet	Thou knowest the mask of night is on my face,Else would a maiden blush bepaint my cheekFor that which thou hast heard me speak tonight.Fain would I dwell on form, fain, fain denyWhat I have spoke; but farewell compliment.Dost thou love me? I know thou wilt say Ay,And I will take thy word. Yet, if thou swear’st,Thou mayst prove false. At lovers’ perjuries,They say Jove laughs. O gentle Romeo,If thou dost love, pronounce it faithfully.Or if thou thinkest I am too quickly won,I’ll frown and be perverse, and say thee nay,So thou wilt woo. But else, not for the world.In truth, fair Montague, I am too fond;And therefore thou mayst think my ’haviour light:But trust me, gentleman, I’ll prove more trueThan those that have more cunning to be strange.I should have been more strange, I must confess,But that thou overheard’st, ere I was ’ware,My true-love passion; therefore pardon me,And not impute this yielding to light love,Which the dark night hath so discovered.	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
269	2	7	romeo	Lady, by yonder blessed moon I vow,That tips with silver all these fruit-tree tops,—	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
270	2	7	juliet	O swear not by the moon, th’inconstant moon,That monthly changes in her circled orb,Lest that thy love prove likewise variable.	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
271	2	7	romeo	What shall I swear by?	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
272	2	7	juliet	Do not swear at all.Or if thou wilt, swear by thy gracious self,Which is the god of my idolatry,And I’ll believe thee.	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
273	2	7	romeo	If my heart’s dear love,—	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
274	2	7	juliet	Well, do not swear. Although I joy in thee,I have no joy of this contract tonight;It is too rash, too unadvis’d, too sudden,Too like the lightning, which doth cease to beEre one can say It lightens. Sweet, good night.This bud of love, by summer’s ripening breath,May prove a beauteous flower when next we meet.Good night, good night. As sweet repose and restCome to thy heart as that within my breast.	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
275	2	7	romeo	O wilt thou leave me so unsatisfied?	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
276	2	7	juliet	What satisfaction canst thou have tonight?	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
277	2	7	romeo	Th’exchange of thy love’s faithful vow for mine.	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
278	2	7	juliet	I gave thee mine before thou didst request it;And yet I would it were to give again.	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
279	2	7	romeo	Would’st thou withdraw it? For what purpose, love?	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
280	2	7	juliet	But to be frank and give it thee again.And yet I wish but for the thing I have;My bounty is as boundless as the sea,My love as deep; the more I give to thee,The more I have, for both are infinite.I hear some noise within. Dear love, adieu.Anon, good Nurse!—Sweet Montague be true.Stay but a little, I will come again.	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
281	2	7	romeo	O blessed, blessed night. I am afeard,Being in night, all this is but a dream,Too flattering sweet to be substantial.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
282	2	7	juliet	Three words, dear Romeo, and good night indeed.If that thy bent of love be honourable,Thy purpose marriage, send me word tomorrow,By one that I’ll procure to come to thee,Where and what time thou wilt perform the rite,And all my fortunes at thy foot I’ll layAnd follow thee my lord throughout the world.	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
283	2	7	juliet	I come, anon.— But if thou meanest not well,I do beseech thee,—	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0
284	2	7	juliet	By and by I come—To cease thy strife and leave me to my grief.Tomorrow will I send.	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0
285	2	7	romeo	So thrive my soul,—	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0
286	2	7	juliet	A thousand times good night.	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0
287	2	7	romeo	A thousand times the worse, to want thy light.Love goes toward love as schoolboys from their books,But love from love, towards school with heavy looks.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0
288	2	7	juliet	Hist! Romeo, hist! O for a falconer’s voiceTo lure this tassel-gentle back again.Bondage is hoarse and may not speak aloud,Else would I tear the cave where Echo lies,And make her airy tongue more hoarse than mineWith repetition of my Romeo’s name.	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
289	2	7	romeo	It is my soul that calls upon my name.How silver-sweet sound lovers’ tongues by night,Like softest music to attending ears.	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0
290	2	7	juliet	Romeo.	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0
291	2	7	romeo	My nyas?	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0
292	2	7	juliet	What o’clock tomorrowShall I send to thee?	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0
293	2	7	romeo	By the hour of nine.	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0
294	2	7	juliet	I will not fail. ’Tis twenty years till then.I have forgot why I did call thee back.	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0
295	2	7	romeo	Let me stand here till thou remember it.	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0
296	2	7	juliet	I shall forget, to have thee still stand there,Remembering how I love thy company.	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0
297	2	7	romeo	And I’ll still stay, to have thee still forget,Forgetting any other home but this.	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0
298	2	7	juliet	’Tis almost morning; I would have thee gone,And yet no farther than a wanton’s bird,That lets it hop a little from her hand,Like a poor prisoner in his twisted gyves,And with a silk thread plucks it back again,So loving-jealous of his liberty.	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0
299	2	7	romeo	I would I were thy bird.	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0
300	2	7	juliet	Sweet, so would I:Yet I should kill thee with much cherishing.Good night, good night. Parting is such sweet sorrowThat I shall say good night till it be morrow.	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0
301	2	7	romeo	Sleep dwell upon thine eyes, peace in thy breast.Would I were sleep and peace, so sweet to rest.The grey-ey’d morn smiles on the frowning night,Chequering the eastern clouds with streaks of light;And darkness fleckled like a drunkard reelsFrom forth day’s pathway, made by Titan’s wheelsHence will I to my ghostly Sire’s cell,His help to crave and my dear hap to tell.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0
302	2	8	friar lawrence	Now, ere the sun advance his burning eye,The day to cheer, and night’s dank dew to dry,I must upfill this osier cage of oursWith baleful weeds and precious-juiced flowers.The earth that’s nature’s mother, is her tomb;What is her burying grave, that is her womb:And from her womb children of divers kindWe sucking on her natural bosom find.Many for many virtues excellent,None but for some, and yet all different.O, mickle is the powerful grace that liesIn plants, herbs, stones, and their true qualities.For naught so vile that on the earth doth liveBut to the earth some special good doth give;Nor aught so good but, strain’d from that fair use,Revolts from true birth, stumbling on abuse.Virtue itself turns vice being misapplied,And vice sometime’s by action dignified.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
303	2	8	friar lawrence	Within the infant rind of this weak flowerPoison hath residence, and medicine power:For this, being smelt, with that part cheers each part;Being tasted, slays all senses with the heart.Two such opposed kings encamp them stillIn man as well as herbs,—grace and rude will;And where the worser is predominant,Full soon the canker death eats up that plant.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0
304	2	8	romeo	Good morrow, father.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0
305	2	8	friar lawrence	Benedicite!What early tongue so sweet saluteth me?Young son, it argues a distemper’d headSo soon to bid good morrow to thy bed.Care keeps his watch in every old man’s eye,And where care lodges sleep will never lie;But where unbruised youth with unstuff’d brainDoth couch his limbs, there golden sleep doth reign.Therefore thy earliness doth me assureThou art uprous’d with some distemperature;Or if not so, then here I hit it right,Our Romeo hath not been in bed tonight.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0
306	2	8	romeo	That last is true; the sweeter rest was mine.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0
307	2	8	friar lawrence	God pardon sin. Wast thou with Rosaline?	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0
308	2	8	romeo	With Rosaline, my ghostly father? No.I have forgot that name, and that name’s woe.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0
309	2	8	friar lawrence	That’s my good son. But where hast thou been then?	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0
310	2	8	romeo	I’ll tell thee ere thou ask it me again.I have been feasting with mine enemy,Where on a sudden one hath wounded meThat’s by me wounded. Both our remediesWithin thy help and holy physic lies.I bear no hatred, blessed man; for lo,My intercession likewise steads my foe.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0
311	2	8	friar lawrence	Be plain, good son, and homely in thy drift;Riddling confession finds but riddling shrift.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0
312	2	8	romeo	Then plainly know my heart’s dear love is setOn the fair daughter of rich Capulet.As mine on hers, so hers is set on mine;And all combin’d, save what thou must combineBy holy marriage. When, and where, and howWe met, we woo’d, and made exchange of vow,I’ll tell thee as we pass; but this I pray,That thou consent to marry us today.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0
313	2	8	friar lawrence	Holy Saint Francis! What a change is here!Is Rosaline, that thou didst love so dear,So soon forsaken? Young men’s love then liesNot truly in their hearts, but in their eyes.Jesu Maria, what a deal of brineHath wash’d thy sallow cheeks for Rosaline!How much salt water thrown away in waste,To season love, that of it doth not taste.The sun not yet thy sighs from heaven clears,Thy old groans yet ring in mine ancient ears.Lo here upon thy cheek the stain doth sitOf an old tear that is not wash’d off yet.If ere thou wast thyself, and these woes thine,Thou and these woes were all for Rosaline,And art thou chang’d? Pronounce this sentence then,Women may fall, when there’s no strength in men.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0
314	2	8	romeo	Thou chidd’st me oft for loving Rosaline.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0
315	2	8	friar lawrence	For doting, not for loving, pupil mine.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0
316	2	8	romeo	And bad’st me bury love.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0
317	2	8	friar lawrence	Not in a graveTo lay one in, another out to have.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0
318	2	8	romeo	I pray thee chide me not, her I love nowDoth grace for grace and love for love allow.The other did not so.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0
319	2	8	friar lawrence	O, she knew wellThy love did read by rote, that could not spell.But come young waverer, come go with me,In one respect I’ll thy assistant be;For this alliance may so happy prove,To turn your households’ rancour to pure love.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0
320	2	8	romeo	O let us hence; I stand on sudden haste.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0
321	2	8	friar lawrence	Wisely and slow; they stumble that run fast.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0
322	2	9	mercutio	Where the devil should this Romeo be? Came he not home tonight?	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
